prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.06756165,0.019159041,0.0008254147,0.0024726077,0.9099813,4,4
0.004680697,0.0073003634,0.0002847681,0.0005242062,0.9872099,4,4
0.0016651233,0.006848077,0.00021816006,0.0002695125,0.9909991,4,4
0.0016614421,0.008087989,0.00023571633,0.000308009,0.9897069,4,4
0.0003816756,0.0003509226,9.2743016e-05,0.00014045509,0.99903417,4,4
0.04793906,0.89618134,0.0040054414,0.014106342,0.037767805,1,1
0.00030394038,0.0009300585,0.00012827091,0.00018377305,0.998454,4,4
0.7264004,0.15565552,0.004009219,0.013895175,0.10003971,3,0
0.0026804833,0.0019885001,0.00010734916,0.0002061437,0.9950176,4,4
0.0029345853,0.0023583262,0.00011435147,0.00021959032,0.9943731,4,4
0.00090260705,0.0018187264,0.00024666623,0.0003056799,0.9967263,4,4
0.0001888765,0.0004926469,9.3269635e-05,0.00012422609,0.99910104,4,4
0.002581382,0.0030689316,0.00015253818,0.00026519666,0.993932,4,4
0.0038690637,0.0041468516,0.00022619814,0.00035238574,0.9914055,4,4
0.0030319039,0.0037527508,0.00021180346,0.00032996063,0.9926736,4,4
0.008834955,0.011249806,0.00046472723,0.008766862,0.97068363,4,4
0.012669572,0.002570767,0.00026544658,0.0020578543,0.9824364,4,4
0.003434755,0.005823656,0.0002238078,0.00040459243,0.99011314,4,4
0.0007064956,0.00093335763,0.0001766032,0.00049046875,0.997693,4,4
0.0014445925,0.0034149394,0.00017495055,0.00048587896,0.99447966,4,4
0.0005581712,0.0004112069,0.000117938594,0.00016897001,0.9987437,4,4
0.0004303145,0.000981563,0.00010184685,0.00018706295,0.9982992,4,4
0.13140912,0.4169811,0.0104592405,0.28587312,0.1552774,3,1
0.2783039,0.37916738,0.007523386,0.025511676,0.30949372,4,1
0.003555584,0.0075493422,0.00027587035,0.00040525186,0.9882139,4,4
0.0027666804,0.0045391214,0.00019478072,0.00028613166,0.9922133,4,4
0.00062684674,0.00072090054,0.00015327765,0.00021341832,0.9982856,4,4
0.077521555,0.15201785,0.0023393203,0.0057528643,0.76236844,4,4
0.00042385535,0.00051170564,0.00012893959,0.00035675676,0.9985788,4,4
0.009045609,0.004572829,0.00023278772,0.0005311172,0.9856177,4,4
0.0008263207,0.0026000582,0.0011823558,0.0005151725,0.9948761,4,4
0.0035566946,0.007628249,0.0003197399,0.00054570916,0.9879496,4,4
0.034800667,0.81643116,0.010891537,0.010856501,0.12702012,1,1
0.030899365,0.051668976,0.0025119837,0.0015659091,0.91335374,4,4
0.0034164356,0.016729556,0.003419842,0.0033287879,0.9731054,4,4
0.0005095186,0.0019459017,0.00507163,0.00047227886,0.9920007,4,4
0.090122186,0.78324217,0.016301617,0.0076760147,0.10265807,1,1
0.6547342,0.16058081,0.004831295,0.011508907,0.16834478,1,0
0.13747402,0.036133606,0.0016729964,0.0039853416,0.8207341,4,4
0.0010860194,0.0029494013,0.006215896,0.00056381535,0.98918486,4,4
0.0010703714,0.0012443969,0.0002057999,0.0005500934,0.99692935,4,4
0.14821321,0.5802811,0.059279926,0.012309729,0.19991605,1,1
0.009677524,0.10656209,0.012928931,0.0015536867,0.8692778,4,4
0.10783866,0.47559723,0.041035138,0.012779412,0.36274955,1,1
0.0007027508,0.003295642,0.00078487967,0.00053504086,0.99468166,4,4
0.0011050572,0.0039610434,0.0017510994,0.00047991402,0.99270284,4,4
0.042767834,0.7989564,0.03541951,0.007997217,0.114859104,1,1
0.13427752,0.7092677,0.064189754,0.009651712,0.08261336,1,1
0.31635556,0.34573784,0.054745443,0.022229929,0.26093128,2,1
0.14045241,0.7561561,0.022861967,0.0096227415,0.07090677,1,1
0.06335303,0.8411094,0.019800503,0.016501108,0.059235986,1,1
0.04970485,0.837699,0.021518992,0.013934546,0.0771426,1,1
0.004360796,0.13742751,0.0024001333,0.0017118711,0.85409975,4,4
0.13386899,0.7782833,0.011513392,0.0076917307,0.06864257,2,1
0.117773116,0.7597512,0.02749751,0.0075085787,0.08746959,1,1
0.018203452,0.73268706,0.00897172,0.0028199877,0.23731783,1,1
0.13040228,0.7216942,0.0044639437,0.008464135,0.13497545,1,1
0.028627895,0.9094769,0.008852271,0.0052611036,0.04778188,1,1
0.016254203,0.35212123,0.0064237313,0.00540894,0.61979187,1,4
0.034588274,0.730542,0.013518878,0.008497929,0.21285287,1,1
0.035495576,0.83584565,0.0714686,0.004392717,0.052797418,1,1
0.05224308,0.8884909,0.0054226187,0.0033533005,0.05049008,1,1
0.69154567,0.17572431,0.0371393,0.010890352,0.08470035,0,0
0.6615642,0.1937452,0.0041071633,0.017375395,0.12320807,1,0
0.5396822,0.20165013,0.0041356636,0.017495966,0.23703597,0,0
0.6494985,0.27283168,0.0043949783,0.006898658,0.06637618,0,0
0.0035862855,0.0351738,0.01193924,0.0016192027,0.9476814,4,4
0.1413202,0.5138662,0.22773078,0.021452928,0.095629916,4,1
0.0020828422,0.0017595489,0.00064072036,0.000413129,0.9951037,4,4
0.02442717,0.03229836,0.0012146989,0.0036565545,0.93840325,4,4
